customerID,Churn,CustomerStatus,ChurnFlag,RetentionPriority
7752-XUSCI,Yes,Churned,1,Priority 1 - High Value Churned
4110-PFEUZ,Yes,Churned,1,Priority 3 - Low Value Churned
0732-OCQOC,No,Retained,0,Priority 5 - Other Retained
5168-MSWXT,No,Retained,0,Priority 5 - Other Retained
1090-ESELR,No,Retained,0,Priority 4 - High Value Retained
8592-PLTMQ,No,Retained,0,Priority 5 - Other Retained
5760-WRAHC,No,Retained,0,Priority 5 - Other Retained
8847-GEOOQ,No,Retained,0,Priority 4 - High Value Retained
0256-LTHVJ,Yes,Churned,1,Priority 2 - Medium Value Churned
4785-FCIFB,No,Retained,0,Priority 5 - Other Retained
8313-NDOIA,No,Retained,0,Priority 5 - Other Retained
5149-CUZUJ,No,Retained,0,Priority 4 - High Value Retained
0942-KOWSM,No,Retained,0,Priority 5 - Other Retained
4237-CLSMM,No,Retained,0,Priority 5 - Other Retained
1452-VOQCH,No,Retained,0,Priority 5 - Other Retained
4719-UMSIY,No,Retained,0,Priority 5 - Other Retained
6614-VBEGU,No,Retained,0,Priority 5 - Other Retained
0880-TKATG,Yes,Churned,1,Priority 3 - Low Value Churned
3811-VBYBZ,Yes,Churned,1,Priority 3 - Low Value Churned
1480-BKXGA,No,Retained,0,Priority 4 - High Value Retained
2996-XAUVF,No,Retained,0,Priority 4 - High Value Retained
9076-AXYIK,No,Retained,0,Priority 4 - High Value Retained
5968-XQIVE,No,Retained,0,Priority 4 - High Value Retained
8896-RAZCR,No,Retained,0,Priority 5 - Other Retained
4640-UHDOS,Yes,Churned,1,Priority 2 - Medium Value Churned
4933-IKULF,No,Retained,0,Priority 5 - Other Retained
3583-EKAPL,Yes,Churned,1,Priority 3 - Low Value Churned
1304-BCCFO,No,Retained,0,Priority 5 - Other Retained
4104-PVRPS,No,Retained,0,Priority 5 - Other Retained
9399-APLBT,Yes,Churned,1,Priority 3 - Low Value Churned
2359-KMGLI,Yes,Churned,1,Priority 2 - Medium Value Churned
3780-DDGSE,No,Retained,0,Priority 4 - High Value Retained
4431-EDMIQ,No,Retained,0,Priority 5 - Other Retained
0306-JAELE,Yes,Churned,1,Priority 3 - Low Value Churned
6227-HWPWX,Yes,Churned,1,Priority 2 - Medium Value Churned
0486-LGCCH,No,Retained,0,Priority 5 - Other Retained
0447-BEMNG,Yes,Churned,1,Priority 2 - Medium Value Churned
4612-SSVHJ,No,Retained,0,Priority 5 - Other Retained
5168-MQQCA,No,Retained,0,Priority 4 - High Value Retained
5949-XIKAE,Yes,Churned,1,Priority 2 - Medium Value Churned
7971-HLVXI,No,Retained,0,Priority 4 - High Value Retained
9094-AZPHK,No,Retained,0,Priority 5 - Other Retained
3649-JPUGY,No,Retained,0,Priority 4 - High Value Retained
4472-LVYGI,No,Retained,0,Priority 5 - Other Retained
8372-JUXUI,Yes,Churned,1,Priority 3 - Low Value Churned
3552-CTCYF,No,Retained,0,Priority 4 - High Value Retained
6778-YSNIH,No,Retained,0,Priority 5 - Other Retained
0388-EOPEX,Yes,Churned,1,Priority 3 - Low Value Churned
5756-OZRIO,No,Retained,0,Priority 4 - High Value Retained
6579-JPICP,No,Retained,0,Priority 5 - Other Retained
8205-OTCHB,Yes,Churned,1,Priority 2 - Medium Value Churned
4134-BSXLX,No,Retained,0,Priority 5 - Other Retained
0505-SPOOW,No,Retained,0,Priority 5 - Other Retained
6235-VDHOM,Yes,Churned,1,Priority 3 - Low Value Churned
7783-YKGDV,Yes,Churned,1,Priority 2 - Medium Value Churned
4374-YMUSQ,No,Retained,0,Priority 4 - High Value Retained
4513-CXYIX,No,Retained,0,Priority 4 - High Value Retained
3957-HHLMR,No,Retained,0,Priority 4 - High Value Retained
7803-XOCCZ,No,Retained,0,Priority 4 - High Value Retained
5736-YEJAX,No,Retained,0,Priority 4 - High Value Retained
5609-CEBID,Yes,Churned,1,Priority 2 - Medium Value Churned
8981-FJGLA,No,Retained,0,Priority 5 - Other Retained
7218-HKQFK,Yes,Churned,1,Priority 3 - Low Value Churned
4636-QRJKY,Yes,Churned,1,Priority 3 - Low Value Churned
1135-LMECX,No,Retained,0,Priority 5 - Other Retained
4332-MUOEZ,No,Retained,0,Priority 5 - Other Retained
8535-SFUTN,No,Retained,0,Priority 4 - High Value Retained
5956-VKDTT,Yes,Churned,1,Priority 3 - Low Value Churned
8677-HDZEE,No,Retained,0,Priority 4 - High Value Retained
2475-MROZF,No,Retained,0,Priority 4 - High Value Retained
9412-GHEEC,Yes,Churned,1,Priority 1 - High Value Churned
3482-ABPKK,No,Retained,0,Priority 5 - Other Retained
6705-LXORM,No,Retained,0,Priority 5 - Other Retained
0257-ZESQC,Yes,Churned,1,Priority 2 - Medium Value Churned
7531-GQHME,No,Retained,0,Priority 5 - Other Retained
5174-ITUMV,No,Retained,0,Priority 4 - High Value Retained
4109-CYRBD,No,Retained,0,Priority 5 - Other Retained
0913-XWSCN,No,Retained,0,Priority 4 - High Value Retained
6825-UYPFK,Yes,Churned,1,Priority 2 - Medium Value Churned
8397-MVTAZ,Yes,Churned,1,Priority 1 - High Value Churned
0750-EBAIU,No,Retained,0,Priority 4 - High Value Retained
8606-CIQUL,No,Retained,0,Priority 4 - High Value Retained
3571-DPYUH,No,Retained,0,Priority 4 - High Value Retained
7601-GNDYK,No,Retained,0,Priority 5 - Other Retained
0356-OBMAC,No,Retained,0,Priority 4 - High Value Retained
8067-NIOYM,No,Retained,0,Priority 5 - Other Retained
1403-GYAFU,No,Retained,0,Priority 5 - Other Retained
4234-XTNEA,No,Retained,0,Priority 5 - Other Retained
1297-VQDRP,No,Retained,0,Priority 4 - High Value Retained
9282-IZGQK,Yes,Churned,1,Priority 3 - Low Value Churned
5348-CAGXB,No,Retained,0,Priority 5 - Other Retained
0621-HJWXJ,No,Retained,0,Priority 4 - High Value Retained
5844-QVTAT,No,Retained,0,Priority 5 - Other Retained
8905-IAZPF,No,Retained,0,Priority 4 - High Value Retained
5394-MEITZ,No,Retained,0,Priority 4 - High Value Retained
6859-QNXIQ,No,Retained,0,Priority 4 - High Value Retained
2782-LFZVW,No,Retained,0,Priority 5 - Other Retained
2866-IKBTM,No,Retained,0,Priority 5 - Other Retained
1342-JPNKI,Yes,Churned,1,Priority 2 - Medium Value Churned
2817-NTQDO,Yes,Churned,1,Priority 3 - Low Value Churned
7129-AZJDE,No,Retained,0,Priority 5 - Other Retained
6986-IJDHX,Yes,Churned,1,Priority 1 - High Value Churned
2560-PPCHE,No,Retained,0,Priority 4 - High Value Retained
4676-MQUEA,No,Retained,0,Priority 4 - High Value Retained
8138-EALND,No,Retained,0,Priority 5 - Other Retained
3580-HYCSP,No,Retained,0,Priority 4 - High Value Retained
1352-HNSAW,No,Retained,0,Priority 4 - High Value Retained
2075-PUEPR,No,Retained,0,Priority 5 - Other Retained
1982-FEBTD,No,Retained,0,Priority 5 - Other Retained
5301-GAUUY,Yes,Churned,1,Priority 2 - Medium Value Churned
5791-KAJFD,No,Retained,0,Priority 4 - High Value Retained
2654-VBVPB,No,Retained,0,Priority 5 - Other Retained
1154-HYWWO,No,Retained,0,Priority 5 - Other Retained
2501-XWWTZ,No,Retained,0,Priority 5 - Other Retained
3716-UVSPD,No,Retained,0,Priority 5 - Other Retained
6815-ABQFQ,No,Retained,0,Priority 4 - High Value Retained
7343-EOBEU,No,Retained,0,Priority 5 - Other Retained
3701-SFMUH,No,Retained,0,Priority 5 - Other Retained
6103-LIANB,No,Retained,0,Priority 4 - High Value Retained
7319-VENRZ,No,Retained,0,Priority 5 - Other Retained
5846-NEQVZ,No,Retained,0,Priority 4 - High Value Retained
6967-QIQRV,No,Retained,0,Priority 5 - Other Retained
5781-RFZRP,No,Retained,0,Priority 4 - High Value Retained
0939-YAPAF,Yes,Churned,1,Priority 1 - High Value Churned
0308-IVGOK,No,Retained,0,Priority 5 - Other Retained
7293-LSCDV,No,Retained,0,Priority 5 - Other Retained
7025-WCBNE,No,Retained,0,Priority 4 - High Value Retained
5756-JYOJT,No,Retained,0,Priority 5 - Other Retained
4710-FDUIZ,Yes,Churned,1,Priority 1 - High Value Churned
6030-REHUX,No,Retained,0,Priority 4 - High Value Retained
9548-LIGTA,No,Retained,0,Priority 4 - High Value Retained
5150-LJNSR,No,Retained,0,Priority 4 - High Value Retained
8270-RKSAP,No,Retained,0,Priority 5 - Other Retained
6522-YRBXD,No,Retained,0,Priority 4 - High Value Retained
2640-LYMOV,No,Retained,0,Priority 5 - Other Retained
1218-VKFPE,Yes,Churned,1,Priority 3 - Low Value Churned
3627-FHKBK,Yes,Churned,1,Priority 3 - Low Value Churned
2865-TCHJW,Yes,Churned,1,Priority 3 - Low Value Churned
1423-BMPBQ,No,Retained,0,Priority 5 - Other Retained
2393-DIVAI,No,Retained,0,Priority 5 - Other Retained
5192-EBGOV,Yes,Churned,1,Priority 3 - Low Value Churned
4568-KNYWR,No,Retained,0,Priority 4 - High Value Retained
8752-IMQOS,No,Retained,0,Priority 5 - Other Retained
0742-LAFQK,No,Retained,0,Priority 4 - High Value Retained
0795-LAFGP,No,Retained,0,Priority 4 - High Value Retained
0619-OLYUR,No,Retained,0,Priority 4 - High Value Retained
5512-IDZEI,No,Retained,0,Priority 5 - Other Retained
0459-SPZHJ,No,Retained,0,Priority 4 - High Value Retained
0215-BQKGS,No,Retained,0,Priority 5 - Other Retained
9244-ZVAPM,No,Retained,0,Priority 5 - Other Retained
0719-SYFRB,Yes,Churned,1,Priority 2 - Medium Value Churned
8208-EUMTE,No,Retained,0,Priority 5 - Other Retained
5172-MIGPM,No,Retained,0,Priority 5 - Other Retained
1710-RCXUS,No,Retained,0,Priority 4 - High Value Retained
0374-FIUCA,No,Retained,0,Priority 5 - Other Retained
5839-SUYVZ,No,Retained,0,Priority 5 - Other Retained
5173-ZXXXL,No,Retained,0,Priority 5 - Other Retained
1096-ADRUX,No,Retained,0,Priority 4 - High Value Retained
2001-MCUUW,No,Retained,0,Priority 4 - High Value Retained
2731-GJRDG,No,Retained,0,Priority 4 - High Value Retained
4723-BEGSG,No,Retained,0,Priority 4 - High Value Retained
6516-NKQBO,No,Retained,0,Priority 4 - High Value Retained
8672-OAUPW,No,Retained,0,Priority 5 - Other Retained
8207-DMRVL,No,Retained,0,Priority 4 - High Value Retained
3419-SNJJD,Yes,Churned,1,Priority 1 - High Value Churned
6543-CPZMK,Yes,Churned,1,Priority 3 - Low Value Churned
4765-OXPPD,Yes,Churned,1,Priority 3 - Low Value Churned
2804-ETQDK,No,Retained,0,Priority 5 - Other Retained
6689-VRRTK,No,Retained,0,Priority 4 - High Value Retained
7138-GIRSH,No,Retained,0,Priority 4 - High Value Retained
9396-ZSFLL,No,Retained,0,Priority 5 - Other Retained
6464-KEXXH,No,Retained,0,Priority 5 - Other Retained
7134-MJPDY,No,Retained,0,Priority 4 - High Value Retained
5240-CAOYT,No,Retained,0,Priority 4 - High Value Retained
4059-IIEBK,No,Retained,0,Priority 5 - Other Retained
4881-JVQOD,No,Retained,0,Priority 5 - Other Retained
0516-UXRMT,No,Retained,0,Priority 4 - High Value Retained
4851-BQDNX,No,Retained,0,Priority 4 - High Value Retained
5148-HKFIR,No,Retained,0,Priority 5 - Other Retained
1009-IRMNA,Yes,Churned,1,Priority 3 - Low Value Churned
3003-CMDUU,No,Retained,0,Priority 5 - Other Retained
5016-IBERQ,No,Retained,0,Priority 5 - Other Retained
6797-UCJHZ,No,Retained,0,Priority 4 - High Value Retained
2469-DTSGX,No,Retained,0,Priority 4 - High Value Retained
4554-YGZIH,Yes,Churned,1,Priority 1 - High Value Churned
5099-BAILX,Yes,Churned,1,Priority 1 - High Value Churned
9931-KGHOA,No,Retained,0,Priority 5 - Other Retained
1775-KWJKQ,No,Retained,0,Priority 4 - High Value Retained
7665-VIGUD,No,Retained,0,Priority 5 - Other Retained
9411-TPQQV,No,Retained,0,Priority 5 - Other Retained
7207-RMRDB,Yes,Churned,1,Priority 1 - High Value Churned
7954-MLBUN,No,Retained,0,Priority 4 - High Value Retained
2077-DDHJK,No,Retained,0,Priority 4 - High Value Retained
4913-EHYUI,Yes,Churned,1,Priority 1 - High Value Churned
0195-IESCP,Yes,Churned,1,Priority 2 - Medium Value Churned
9574-BOSMD,No,Retained,0,Priority 5 - Other Retained
4580-TMHJU,Yes,Churned,1,Priority 2 - Medium Value Churned
0970-ETWGE,Yes,Churned,1,Priority 3 - Low Value Churned
4908-XAXAY,No,Retained,0,Priority 4 - High Value Retained
8404-VLQFB,No,Retained,0,Priority 5 - Other Retained
1626-ERCMM,Yes,Churned,1,Priority 2 - Medium Value Churned
0887-HJGAR,Yes,Churned,1,Priority 3 - Low Value Churned
2391-IPLOP,No,Retained,0,Priority 4 - High Value Retained
5644-PDMZC,Yes,Churned,1,Priority 3 - Low Value Churned
3509-GWQGF,No,Retained,0,Priority 5 - Other Retained
9576-ANLXO,Yes,Churned,1,Priority 3 - Low Value Churned
2024-BASKD,Yes,Churned,1,Priority 3 - Low Value Churned
5845-BZZIB,No,Retained,0,Priority 5 - Other Retained
1140-UKVZG,No,Retained,0,Priority 5 - Other Retained
4160-AMJTL,Yes,Churned,1,Priority 3 - Low Value Churned
5183-SNMJQ,No,Retained,0,Priority 5 - Other Retained
8100-PNJMH,No,Retained,0,Priority 4 - High Value Retained
7838-LAZFO,No,Retained,0,Priority 4 - High Value Retained
4464-JCOLN,Yes,Churned,1,Priority 3 - Low Value Churned
2085-JVGAD,No,Retained,0,Priority 5 - Other Retained
5650-VDUDS,Yes,Churned,1,Priority 3 - Low Value Churned
8095-WANWK,No,Retained,0,Priority 5 - Other Retained
3030-ZKIWL,No,Retained,0,Priority 5 - Other Retained
9565-FLVCG,No,Retained,0,Priority 4 - High Value Retained
8755-OGKNA,No,Retained,0,Priority 5 - Other Retained
2800-VEQXM,No,Retained,0,Priority 5 - Other Retained
7538-GWHML,Yes,Churned,1,Priority 3 - Low Value Churned
5533-RJFTJ,No,Retained,0,Priority 5 - Other Retained
3859-CVCET,Yes,Churned,1,Priority 3 - Low Value Churned
0214-JHPFW,No,Retained,0,Priority 4 - High Value Retained
5642-MHDQT,No,Retained,0,Priority 5 - Other Retained
3088-FVYWK,No,Retained,0,Priority 5 - Other Retained
3276-HDUEG,Yes,Churned,1,Priority 3 - Low Value Churned
9092-GDZKO,No,Retained,0,Priority 5 - Other Retained
0823-HSCDJ,Yes,Churned,1,Priority 2 - Medium Value Churned
3729-OWRVL,No,Retained,0,Priority 4 - High Value Retained
2324-AALNO,No,Retained,0,Priority 5 - Other Retained
0822-GAVAP,Yes,Churned,1,Priority 3 - Low Value Churned
5760-IFJOZ,No,Retained,0,Priority 5 - Other Retained
2826-UWHIS,No,Retained,0,Priority 4 - High Value Retained
1448-PWKYE,Yes,Churned,1,Priority 3 - Low Value Churned
7501-IWUNG,No,Retained,0,Priority 4 - High Value Retained
4957-TREIR,No,Retained,0,Priority 5 - Other Retained
7251-LJBQN,No,Retained,0,Priority 4 - High Value Retained
8040-MNRTF,No,Retained,0,Priority 5 - Other Retained
1536-HBSWP,No,Retained,0,Priority 5 - Other Retained
5313-FPXWG,No,Retained,0,Priority 5 - Other Retained
0067-DKWBL,Yes,Churned,1,Priority 3 - Low Value Churned
0946-FKYTX,No,Retained,0,Priority 5 - Other Retained
5076-YVXCM,No,Retained,0,Priority 4 - High Value Retained
8262-COGGB,No,Retained,0,Priority 5 - Other Retained
6663-JOCQO,No,Retained,0,Priority 5 - Other Retained
9620-QJREV,No,Retained,0,Priority 5 - Other Retained
2276-YDAVZ,Yes,Churned,1,Priority 3 - Low Value Churned
2682-KEVRP,No,Retained,0,Priority 5 - Other Retained
2480-JZOSN,No,Retained,0,Priority 5 - Other Retained
0078-XZMHT,No,Retained,0,Priority 4 - High Value Retained
5896-NPFWW,Yes,Churned,1,Priority 3 - Low Value Churned
9978-HYCIN,No,Retained,0,Priority 4 - High Value Retained
8338-QIUNR,No,Retained,0,Priority 4 - High Value Retained
1525-LNLOJ,No,Retained,0,Priority 4 - High Value Retained
9450-TRJUU,No,Retained,0,Priority 4 - High Value Retained
1766-GKNMI,No,Retained,0,Priority 5 - Other Retained
6942-LBFDP,No,Retained,0,Priority 5 - Other Retained
1456-TWCGB,No,Retained,0,Priority 5 - Other Retained
7133-VBDCG,Yes,Churned,1,Priority 2 - Medium Value Churned
7596-ZYWBB,No,Retained,0,Priority 4 - High Value Retained
8329-UTMVM,No,Retained,0,Priority 4 - High Value Retained
3014-WJKSM,No,Retained,0,Priority 5 - Other Retained
3347-YJZZE,No,Retained,0,Priority 5 - Other Retained
1029-QFBEN,Yes,Churned,1,Priority 3 - Low Value Churned
7929-DMBCV,No,Retained,0,Priority 5 - Other Retained
9661-JALZV,No,Retained,0,Priority 5 - Other Retained
5433-KYGHE,No,Retained,0,Priority 5 - Other Retained
4312-KFRXN,No,Retained,0,Priority 5 - Other Retained
5575-TPIZQ,No,Retained,0,Priority 4 - High Value Retained
0114-IGABW,No,Retained,0,Priority 4 - High Value Retained
9944-AEXBM,No,Retained,0,Priority 5 - Other Retained
1853-ARAAQ,No,Retained,0,Priority 5 - Other Retained
6952-OMNWB,No,Retained,0,Priority 4 - High Value Retained
4697-LUPSU,No,Retained,0,Priority 5 - Other Retained
8434-VGEQQ,No,Retained,0,Priority 5 - Other Retained
4952-YSOGZ,Yes,Churned,1,Priority 3 - Low Value Churned
1589-AGTLK,Yes,Churned,1,Priority 3 - Low Value Churned
5244-IRFIH,Yes,Churned,1,Priority 1 - High Value Churned
6549-YMFAW,No,Retained,0,Priority 5 - Other Retained
4950-HKQTE,No,Retained,0,Priority 5 - Other Retained
6786-OBWQR,No,Retained,0,Priority 5 - Other Retained
2684-EIWEO,Yes,Churned,1,Priority 1 - High Value Churned
2753-JMMCV,No,Retained,0,Priority 4 - High Value Retained
6439-GTPCA,Yes,Churned,1,Priority 1 - High Value Churned
6621-YOBKI,No,Retained,0,Priority 5 - Other Retained
1216-JWVUX,No,Retained,0,Priority 5 - Other Retained
7564-GHCVB,No,Retained,0,Priority 4 - High Value Retained
1173-NOEYG,No,Retained,0,Priority 5 - Other Retained
7595-EHCDL,No,Retained,0,Priority 5 - Other Retained
6647-ZEDXT,No,Retained,0,Priority 4 - High Value Retained
2521-NPUZR,No,Retained,0,Priority 4 - High Value Retained
1307-TVUFB,No,Retained,0,Priority 4 - High Value Retained
7503-MIOGA,No,Retained,0,Priority 4 - High Value Retained
4381-MHQDC,No,Retained,0,Priority 4 - High Value Retained
6923-JHPMP,No,Retained,0,Priority 5 - Other Retained
5138-WVKYJ,Yes,Churned,1,Priority 2 - Medium Value Churned
4018-PPNDW,No,Retained,0,Priority 5 - Other Retained
1635-FJFCC,No,Retained,0,Priority 5 - Other Retained
2499-AJYUA,No,Retained,0,Priority 4 - High Value Retained
6919-ELBGL,No,Retained,0,Priority 4 - High Value Retained
3966-HRMZA,No,Retained,0,Priority 5 - Other Retained
6425-JWTDV,No,Retained,0,Priority 5 - Other Retained
8405-IGQFX,No,Retained,0,Priority 4 - High Value Retained
8224-IVVPA,No,Retained,0,Priority 5 - Other Retained
9477-LGWQI,No,Retained,0,Priority 4 - High Value Retained
1410-RSCMR,No,Retained,0,Priority 5 - Other Retained
3115-CZMZD,No,Retained,0,Priority 5 - Other Retained
0139-IVFJG,No,Retained,0,Priority 5 - Other Retained
6683-VLCTZ,Yes,Churned,1,Priority 2 - Medium Value Churned
5730-DBDSI,No,Retained,0,Priority 5 - Other Retained
0030-FNXPP,No,Retained,0,Priority 5 - Other Retained
2189-WWOEW,Yes,Churned,1,Priority 2 - Medium Value Churned
5684-FJVYR,No,Retained,0,Priority 4 - High Value Retained
4013-GUXND,No,Retained,0,Priority 5 - Other Retained
1894-IGFSG,Yes,Churned,1,Priority 2 - Medium Value Churned
7379-POKDZ,Yes,Churned,1,Priority 3 - Low Value Churned
1266-NZYUI,No,Retained,0,Priority 4 - High Value Retained
7969-FFOWG,No,Retained,0,Priority 5 - Other Retained
4718-DHSMV,No,Retained,0,Priority 5 - Other Retained
5175-WLYXL,No,Retained,0,Priority 5 - Other Retained
7817-OMJNA,No,Retained,0,Priority 5 - Other Retained
8728-SKJLR,No,Retained,0,Priority 4 - High Value Retained
3137-NYQQI,No,Retained,0,Priority 5 - Other Retained
7706-DZNKK,No,Retained,0,Priority 5 - Other Retained
0236-HFWSV,Yes,Churned,1,Priority 2 - Medium Value Churned
3900-AQPHZ,Yes,Churned,1,Priority 3 - Low Value Churned
5842-POCOP,Yes,Churned,1,Priority 3 - Low Value Churned
2037-XJFUP,Yes,Churned,1,Priority 1 - High Value Churned
8823-RLPWL,No,Retained,0,Priority 4 - High Value Retained
9505-SQFSW,No,Retained,0,Priority 5 - Other Retained
7314-OXENN,Yes,Churned,1,Priority 3 - Low Value Churned
3758-CKOQL,No,Retained,0,Priority 4 - High Value Retained
0322-CHQRU,Yes,Churned,1,Priority 3 - Low Value Churned
5676-CFLYY,No,Retained,0,Priority 4 - High Value Retained
7521-AFHAB,No,Retained,0,Priority 5 - Other Retained
0285-INHLN,No,Retained,0,Priority 5 - Other Retained
4678-DVQEO,Yes,Churned,1,Priority 3 - Low Value Churned
5125-CNDSP,No,Retained,0,Priority 5 - Other Retained
0691-IFBQW,Yes,Churned,1,Priority 1 - High Value Churned
4992-LTJNE,No,Retained,0,Priority 4 - High Value Retained
2202-OUTMO,No,Retained,0,Priority 5 - Other Retained
0810-BDHAW,No,Retained,0,Priority 5 - Other Retained
0229-LFJAF,No,Retained,0,Priority 4 - High Value Retained
7131-ZQZNK,No,Retained,0,Priority 4 - High Value Retained
3442-ZHHCC,No,Retained,0,Priority 4 - High Value Retained
5726-CVNYA,No,Retained,0,Priority 5 - Other Retained
9871-ELEYA,No,Retained,0,Priority 5 - Other Retained
4257-GAESD,No,Retained,0,Priority 5 - Other Retained
5173-WXOQV,No,Retained,0,Priority 5 - Other Retained
2040-OBMLJ,No,Retained,0,Priority 5 - Other Retained
6286-ZHAOK,No,Retained,0,Priority 5 - Other Retained
3807-XHCJH,No,Retained,0,Priority 5 - Other Retained
3009-JWMPU,Yes,Churned,1,Priority 1 - High Value Churned
5671-RQRLP,No,Retained,0,Priority 4 - High Value Retained
1450-GALXR,Yes,Churned,1,Priority 2 - Medium Value Churned
8859-AXJZP,No,Retained,0,Priority 5 - Other Retained
3174-AKMAS,No,Retained,0,Priority 4 - High Value Retained
3138-BKYAV,Yes,Churned,1,Priority 3 - Low Value Churned
9926-PJHDQ,No,Retained,0,Priority 4 - High Value Retained
7382-DFJTU,No,Retained,0,Priority 5 - Other Retained
2798-NYLMZ,No,Retained,0,Priority 4 - High Value Retained
4289-DTDKW,Yes,Churned,1,Priority 1 - High Value Churned
1820-TQVEV,Yes,Churned,1,Priority 3 - Low Value Churned
